Image1,Image2,KeyPoint1_X,KeyPoint1_Y,KeyPoint2_X,KeyPoint2_Y
640px-thumb.jpg,BlaineHouse1.JPG,16.960052490234375,258.9082946777344,44.3718376159668,507.6354675292969
640px-thumb.jpg,BlaineHouse1.JPG,46.8752555847168,489.33563232421875,282.4256896972656,519.3973388671875
640px-thumb.jpg,BlaineHouse1.JPG,93.76335906982422,444.1760559082031,83.01333618164062,310.51031494140625
640px-thumb.jpg,BlaineHouse1.JPG,257.6624755859375,532.9781494140625,563.85400390625,580.9118041992188
640px-thumb.jpg,BlaineHouse1.JPG,284.20965576171875,536.1538696289062,421.5474548339844,442.5534973144531
640px-thumb.jpg,BlaineHouse1.JPG,292.0407409667969,376.8263244628906,419.72357177734375,300.59600830078125
640px-thumb.jpg,BlaineHouse1.JPG,324.43951416015625,279.4361572265625,611.9669799804688,253.93707275390625
640px-thumb.jpg,BlaineHouse1.JPG,326.4674377441406,291.6751403808594,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,326.90057373046875,284.0309753417969,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,327.31402587890625,265.7209167480469,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,327.4344482421875,261.841064453125,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,331.680908203125,274.46197509765625,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,331.9127197265625,270.7442321777344,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,332.0445251464844,266.97283935546875,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,332.078369140625,263.2867126464844,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,334.44781494140625,330.2815856933594,334.1956481933594,228.0462646484375
640px-thumb.jpg,BlaineHouse1.JPG,342.1387023925781,346.0490417480469,23.695796966552734,390.8916320800781
640px-thumb.jpg,BlaineHouse1.JPG,372.6917419433594,284.0105895996094,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,372.86419677734375,279.59619140625,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,381.9179992675781,182.93612670898438,316.0345764160156,167.30213928222656
640px-thumb.jpg,BlaineHouse1.JPG,383.0523376464844,236.57862854003906,373.58648681640625,405.85638427734375
640px-thumb.jpg,BlaineHouse1.JPG,400.2093811035156,118.99181365966797,305.4537658691406,185.9685821533203
640px-thumb.jpg,BlaineHouse1.JPG,405.4302673339844,405.9092102050781,563.7562255859375,226.96548461914062
640px-thumb.jpg,BlaineHouse1.JPG,415.082275390625,596.735107421875,758.4898071289062,368.3881530761719
640px-thumb.jpg,BlaineHouse1.JPG,416.8118591308594,100.09563446044922,383.44293212890625,365.7894287109375
640px-thumb.jpg,BlaineHouse1.JPG,451.1049499511719,115.17835998535156,694.8756103515625,462.37396240234375
640px-thumb.jpg,BlaineHouse1.JPG,452.3983459472656,206.33078002929688,698.6210327148438,445.1430969238281
640px-thumb.jpg,BlaineHouse1.JPG,476.1175231933594,362.8589172363281,458.0245666503906,284.93621826171875
640px-thumb.jpg,BlaineHouse1.JPG,478.8450012207031,366.8247985839844,462.4009094238281,372.9950256347656
640px-thumb.jpg,BlaineHouse1.JPG,526.3779296875,361.1036376953125,462.4009094238281,372.9950256347656
640px-thumb.jpg,BlaineHouse1.JPG,551.89306640625,219.81150817871094,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,551.9819946289062,225.4680938720703,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,551.9962768554688,231.4257354736328,553.6107788085938,314.4430847167969
640px-thumb.jpg,BlaineHouse1.JPG,629.5362548828125,566.963623046875,96.53118896484375,516.9739379882812
640px-thumb.jpg,BlaineHouse1.JPG,657.467529296875,480.085693359375,102.6844711303711,448.09625244140625
640px-thumb.jpg,BlaineHouse1.JPG,742.9075317382812,346.5578918457031,635.6494750976562,389.9184875488281
640px-thumb.jpg,BlaineHouse1.JPG,753.0942993164062,49.02296829223633,383.44293212890625,365.7894287109375
640px-thumb.jpg,BlaineHouse1.JPG,760.0392456054688,45.40275955200195,383.44293212890625,365.7894287109375
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",36.09149169921875,455.82452392578125,188.55856323242188,501.2819519042969
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",50.54050064086914,497.1209716796875,497.0591125488281,450.88720703125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",71.84525299072266,427.5396728515625,94.38258361816406,468.4098815917969
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",300.1106872558594,290.38787841796875,484.9053955078125,248.1631622314453
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",321.70587158203125,301.9099426269531,639.9189453125,271.90655517578125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",352.95050048828125,374.4553527832031,625.8577880859375,232.60592651367188
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",359.5893859863281,332.0950012207031,716.087646484375,272.1935119628906
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",370.88037109375,192.8492431640625,702.837646484375,146.47686767578125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",371.10784912109375,259.5332336425781,321.133544921875,163.98004150390625
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",374.70745849609375,551.34375,742.3589477539062,59.62641525268555
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",381.9179992675781,182.93612670898438,70.63988494873047,19.17105484008789
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",388.5359191894531,267.480712890625,587.1837768554688,551.8551025390625
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",415.082275390625,596.735107421875,180.3050079345703,129.60931396484375
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",416.600830078125,236.94415283203125,685.9032592773438,264.9502868652344
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",450.6264953613281,154.44390869140625,61.85917282104492,26.517311096191406
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",450.99853515625,163.7981719970703,702.837646484375,146.47686767578125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",451.433837890625,97.98905181884766,91.57483673095703,30.666257858276367
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",451.433837890625,97.98905181884766,91.57483673095703,30.666257858276367
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",563.1759033203125,17.611738204956055,649.1927490234375,77.23785400390625
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",580.2037353515625,60.115474700927734,300.593505859375,238.14186096191406
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",586.6481323242188,517.97314453125,186.90188598632812,49.06462860107422
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",594.4813842773438,250.07757568359375,253.64349365234375,401.48095703125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",612.126220703125,248.1343231201172,709.9036865234375,126.36741638183594
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",642.64697265625,21.367277145385742,555.8325805664062,189.54920959472656
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",645.9864501953125,518.25439453125,67.5830307006836,375.76922607421875
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",701.29931640625,541.0341796875,77.66121673583984,419.9786071777344
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",726.0611572265625,49.922611236572266,111.11272430419922,161.858154296875
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",727.034912109375,594.7748413085938,567.75830078125,363.82403564453125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",731.1474609375,340.73834228515625,180.7581787109375,435.95733642578125
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",754.6843872070312,202.61764526367188,718.9584350585938,103.29852294921875
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",41.22074508666992,478.8446960449219,92.55350494384766,313.1615295410156
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",51.18589782714844,461.5294189453125,374.991943359375,471.27716064453125
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",72.32642364501953,416.9927978515625,374.991943359375,471.27716064453125
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",170.4414520263672,512.5675048828125,343.6748046875,152.12794494628906
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",268.7666931152344,545.4983520507812,447.4737548828125,180.93063354492188
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",276.06500244140625,548.8128662109375,287.9665832519531,481.84130859375
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",289.6325378417969,300.8299865722656,660.0416259765625,320.4748840332031
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",296.7793884277344,299.1686706542969,105.67186737060547,311.3927307128906
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",375.07855224609375,286.79364013671875,371.9466247558594,332.8737487792969
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",378.5451354980469,287.6960754394531,167.62725830078125,465.46368408203125
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",381.9179992675781,182.93612670898438,215.2938995361328,33.44318389892578
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",388.5359191894531,267.480712890625,76.9256591796875,494.2671203613281
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",400.2093811035156,118.99181365966797,158.577392578125,63.795867919921875
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",403.9563293457031,119.91461181640625,205.2813720703125,46.0125846862793
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",416.64453125,223.4478302001953,92.46576690673828,188.18783569335938
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",418.8241882324219,284.9422302246094,95.12398529052734,246.11415100097656
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",441.606689453125,107.2086410522461,214.20652770996094,54.38949966430664
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",455.4969482421875,200.15805053710938,597.0037231445312,83.83831024169922
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",455.67620849609375,277.33343505859375,24.63437271118164,319.5490417480469
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",459.73687744140625,272.0632019042969,509.68231201171875,267.0476379394531
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",464.3514099121094,276.9540100097656,271.05029296875,243.19676208496094
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",482.4576721191406,262.63055419921875,95.12398529052734,246.11415100097656
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",482.6595764160156,186.46189880371094,55.125667572021484,194.45135498046875
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",499.99322509765625,177.62193298339844,597.0037231445312,83.83831024169922
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",499.99322509765625,177.62193298339844,597.0037231445312,83.83831024169922
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",502.7138366699219,102.0542221069336,613.33837890625,216.88272094726562
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",507.23468017578125,528.126708984375,751.862548828125,23.700016021728516
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",509.59259033203125,262.3955078125,271.05029296875,243.19676208496094
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",511.6999206542969,103.32390594482422,613.33837890625,216.88272094726562
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",511.70684814453125,215.1446075439453,272.6593017578125,199.378662109375
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",527.3955078125,119.3668441772461,526.0093994140625,362.0884704589844
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",550.6066284179688,295.69512939453125,613.33837890625,216.88272094726562
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",563.1759033203125,17.611738204956055,144.54896545410156,63.181793212890625
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",576.2752075195312,539.51416015625,302.8392333984375,305.5459289550781
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",612.126220703125,248.1343231201172,580.6071166992188,256.8080139160156
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",616.9795532226562,239.8457794189453,540.9257202148438,364.1234436035156
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",658.2281494140625,45.22015380859375,539.4063110351562,335.5666809082031
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",663.1845703125,8.440373420715332,613.33837890625,216.88272094726562
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",680.21826171875,284.9073181152344,686.0662231445312,232.47140502929688
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",680.481201171875,306.1692810058594,585.3402709960938,144.05557250976562
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",715.2255249023438,393.2942810058594,136.02040100097656,304.5426940917969
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",719.3555908203125,209.55117797851562,540.9257202148438,364.1234436035156
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",760.0392456054688,45.40275955200195,551.2195434570312,356.5970764160156
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",768.4148559570312,377.6388244628906,244.612548828125,586.8302001953125
640px-thumb.jpg,"The_Blaine_House,_Augusta,_Maine.jpg",793.1635131835938,243.87228393554688,585.3402709960938,144.05557250976562
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,12.938392639160156,473.28570556640625,59.55169677734375,503.963623046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,41.22074508666992,478.8446960449219,683.0616455078125,463.99920654296875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,139.0819091796875,295.9105529785156,653.3660888671875,377.5228576660156
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,158.25608825683594,298.49237060546875,458.5381774902344,384.82379150390625
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,291.18798828125,353.65350341796875,112.49088287353516,328.5426025390625
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,323.5682373046875,304.65985107421875,554.2382202148438,226.18724060058594
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,357.2304992675781,245.36790466308594,191.65431213378906,267.49346923828125
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,408.9720764160156,421.9750671386719,345.8619689941406,353.9602966308594
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,439.27398681640625,371.6700439453125,528.4744262695312,439.2776184082031
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,441.6875915527344,207.1873321533203,536.1870727539062,122.32931518554688
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,452.27886962890625,234.4431915283203,451.5982971191406,191.99630737304688
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,452.34722900390625,225.3461456298828,451.5982971191406,191.99630737304688
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,491.7237854003906,194.04287719726562,59.55169677734375,503.963623046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,580.2037353515625,60.115474700927734,550.2532348632812,578.5049438476562
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,587.9834594726562,483.58111572265625,608.9876708984375,416.0675048828125
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,595.7988891601562,50.39653015136719,550.2532348632812,578.5049438476562
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,616.9795532226562,239.8457794189453,413.4181823730469,575.5604248046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,642.64697265625,21.367277145385742,401.1632080078125,482.1846008300781
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,653.5859985351562,95.15853881835938,322.90997314453125,284.0089416503906
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,659.3632202148438,10.607000350952148,378.47271728515625,517.0554809570312
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,663.1845703125,8.440373420715332,378.47271728515625,517.0554809570312
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,696.4114379882812,345.20074462890625,59.55169677734375,503.963623046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,701.5524291992188,344.4106140136719,59.55169677734375,503.963623046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,705.1204223632812,69.47455596923828,322.90997314453125,284.0089416503906
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,710.3978881835938,350.5583190917969,59.55169677734375,503.963623046875
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,742.9075317382812,346.5578918457031,571.818115234375,441.44976806640625
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,747.6693115234375,587.5565795898438,763.2576293945312,426.4710388183594
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,754.6843872070312,202.61764526367188,56.51790237426758,438.74945068359375
640px-thumb.jpg,The_Guy_P._Gannett_House.jpeg.jpg,761.1902465820312,200.60037231445312,365.0877990722656,386.80474853515625
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",140.78851318359375,261.8853759765625,264.8508605957031,145.28773498535156
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",217.7726593017578,247.44342041015625,301.99969482421875,148.50082397460938
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",218.58299255371094,240.42320251464844,535.161865234375,137.6906280517578
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",316.0345764160156,167.30213928222656,70.63988494873047,19.17105484008789
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",333.1162414550781,274.9565734863281,303.6618347167969,274.86865234375
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",340.78826904296875,582.6464233398438,432.9822082519531,84.0840835571289
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",350.4449768066406,275.9761047363281,234.4337615966797,201.18482971191406
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",354.7546691894531,277.1289367675781,543.3299560546875,213.08880615234375
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",363.6667785644531,317.1602478027344,149.67112731933594,265.9542541503906
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",372.5273132324219,380.4814758300781,164.58132934570312,366.1600341796875
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",377.5651550292969,380.3982849121094,172.08245849609375,365.5257263183594
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",380.1124267578125,377.2677917480469,175.82662963867188,361.318115234375
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",388.6689758300781,435.8573913574219,164.58132934570312,366.1600341796875
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",393.0148010253906,415.5454406738281,195.17530822753906,422.42889404296875
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",393.0148010253906,415.5454406738281,195.17530822753906,422.42889404296875
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",395.168701171875,254.94277954101562,386.99639892578125,336.5411376953125
BlaineHouse1.JPG,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",396.1939697265625,197.83023071289062,186.8955841064453,71.38159942626953
